COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
OECDEUR,IMPORTS,CRNGFEED,TOTOPEC,DEC2021,13476.376
OECDEUR,IMPORTS,CRNGFEED,TOTOPEC,DEC2022,18760.139
OECDEUR,IMPORTS,CRNGFEED,TOTOPEC,YTD2021,163981.493
OECDEUR,IMPORTS,CRNGFEED,TOTOPEC,YTD2022,186982.561
OECDEUR,IMPORTS,TOTPRODS,TOTOPEC,2020,28098.255
OECDEUR,IMPORTS,TOTPRODS,TOTOPEC,2021,28123.057
OECDEUR,IMPORTS,TOTPRODS,TOTOPEC,4Q2022,8232.063
OECDEUR,IMPORTS,TOTPRODS,TOTOPEC,DEC2021,2752.217
OECDEUR,IMPORTS,TOTPRODS,TOTOPEC,DEC2022,2233.585
OECDEUR,IMPORTS,TOTPRODS,TOTOPEC,YTD2021,28123.057
OECDEUR,IMPORTS,TOTPRODS,TOTOPEC,YTD2022,31364.997
OECDEUR,IMPORTS,CRNGFEED,TRINIDAD,2020,664.4
OECDEUR,IMPORTS,CRNGFEED,TRINIDAD,2021,701.163
OECDEUR,IMPORTS,CRNGFEED,TRINIDAD,4Q2022,266.894
OECDEUR,IMPORTS,CRNGFEED,TRINIDAD,DEC2021,108.0
OECDEUR,IMPORTS,CRNGFEED,TRINIDAD,DEC2022,135.262
OECDEUR,IMPORTS,CRNGFEED,TRINIDAD,YTD2021,701.163
OECDEUR,IMPORTS,CRNGFEED,TRINIDAD,YTD2022,1164.288
OECDEUR,IMPORTS,TOTPRODS,TRINIDAD,2020,21.0
OECDEUR,IMPORTS,TOTPRODS,TRINIDAD,2021,29.0
OECDEUR,IMPORTS,TOTPRODS,TRINIDAD,4Q2022,3.0
OECDEUR,IMPORTS,TOTPRODS,TRINIDAD,DEC2021,3.0
OECDEUR,IMPORTS,TOTPRODS,TRINIDAD,DEC2022,1.0
OECDEUR,IMPORTS,TOTPRODS,TRINIDAD,YTD2021,29.0
OECDEUR,IMPORTS,TOTPRODS,TRINIDAD,YTD2022,89.271
OECDEUR,IMPORTS,CRNGFEED,TURKIYE,2020,809.41
OECDEUR,IMPORTS,CRNGFEED,TURKIYE,2021,1158.815
OECDEUR,IMPORTS,CRNGFEED,TURKIYE,4Q2022,217.995
OECDEUR,IMPORTS,CRNGFEED,TURKIYE,DEC2022,33.129
OECDEUR,IMPORTS,CRNGFEED,TURKIYE,YTD2021,1158.815
OECDEUR,IMPORTS,CRNGFEED,TURKIYE,YTD2022,1416.767
OECDEUR,IMPORTS,TOTPRODS,TURKIYE,2020,2106.987
OECDEUR,IMPORTS,TOTPRODS,TURKIYE,2021,1470.153
OECDEUR,IMPORTS,TOTPRODS,TURKIYE,4Q2022,577.014
OECDEUR,IMPORTS,TOTPRODS,TURKIYE,DEC2021,110.66
OECDEUR,IMPORTS,TOTPRODS,TURKIYE,DEC2022,69.735
OECDEUR,IMPORTS,TOTPRODS,TURKIYE,YTD2021,1470.153
OECDEUR,IMPORTS,TOTPRODS,TURKIYE,YTD2022,2142.1
OECDEUR,IMPORTS,CRNGFEED,UK,2020,25036.349
OECDEUR,IMPORTS,CRNGFEED,UK,2021,22235.197
OECDEUR,IMPORTS,CRNGFEED,UK,4Q2022,4179.344
OECDEUR,IMPORTS,CRNGFEED,UK,DEC2021,2754.75
OECDEUR,IMPORTS,CRNGFEED,UK,DEC2022,1585.28
OECDEUR,IMPORTS,CRNGFEED,UK,YTD2021,22235.197
OECDEUR,IMPORTS,CRNGFEED,UK,YTD2022,18512.556
OECDEUR,IMPORTS,TOTPRODS,UK,2020,14563.35
OECDEUR,IMPORTS,TOTPRODS,UK,2021,10026.637
OECDEUR,IMPORTS,TOTPRODS,UK,4Q2022,2247.27
OECDEUR,IMPORTS,TOTPRODS,UK,DEC2021,891.359
OECDEUR,IMPORTS,TOTPRODS,UK,DEC2022,791.184
OECDEUR,IMPORTS,TOTPRODS,UK,YTD2021,10026.637
OECDEUR,IMPORTS,TOTPRODS,UK,YTD2022,8435.705
OECDEUR,IMPORTS,CRNGFEED,USA,2020,50175.7
OECDEUR,IMPORTS,CRNGFEED,USA,2021,50590.072
OECDEUR,IMPORTS,CRNGFEED,USA,4Q2022,17513.975
OECDEUR,IMPORTS,CRNGFEED,USA,DEC2021,4844.386
OECDEUR,IMPORTS,CRNGFEED,USA,DEC2022,5972.395
OECDEUR,IMPORTS,CRNGFEED,USA,YTD2021,50590.072
OECDEUR,IMPORTS,CRNGFEED,USA,YTD2022,65624.013
OECDEUR,IMPORTS,TOTPRODS,USA,2020,19875.265
OECDEUR,IMPORTS,TOTPRODS,USA,2021,19613.147
OECDEUR,IMPORTS,TOTPRODS,USA,4Q2022,6087.449
OECDEUR,IMPORTS,TOTPRODS,USA,DEC2021,1641.6
OECDEUR,IMPORTS,TOTPRODS,USA,DEC2022,2244.849
OECDEUR,IMPORTS,TOTPRODS,USA,YTD2021,19613.147
OECDEUR,IMPORTS,TOTPRODS,USA,YTD2022,22818.351
OECDEUR,IMPORTS,CRNGFEED,VENEZUELA,2020,2215.952
OECDEUR,IMPORTS,CRNGFEED,VENEZUELA,2021,78.832
OECDEUR,IMPORTS,CRNGFEED,VENEZUELA,4Q2022,322.475
OECDEUR,IMPORTS,CRNGFEED,VENEZUELA,DEC2022,140.228
OECDEUR,IMPORTS,CRNGFEED,VENEZUELA,YTD2021,78.832
OECDEUR,IMPORTS,CRNGFEED,VENEZUELA,YTD2022,843.466
OECDEUR,IMPORTS,TOTPRODS,VENEZUELA,2020,0.001
OECDEUR,IMPORTS,TOTPRODS,VENEZUELA,2021,57.898
OECDEUR,IMPORTS,TOTPRODS,VENEZUELA,4Q2022,83.247
OECDEUR,IMPORTS,TOTPRODS,VENEZUELA,DEC2022,29.247
OECDEUR,IMPORTS,TOTPRODS,VENEZUELA,YTD2021,57.898
OECDEUR,IMPORTS,TOTPRODS,VENEZUELA,YTD2022,362.802
OECDTOT,IMPORTS,CRNGFEED,AUSTRALI,2020,2136.945
OECDTOT,IMPORTS,CRNGFEED,AUSTRALI,2021,3239.714
OECDTOT,IMPORTS,CRNGFEED,AUSTRALI,4Q2022,454.731
OECDTOT,IMPORTS,CRNGFEED,AUSTRALI,DEC2021,189.0
OECDTOT,IMPORTS,CRNGFEED,AUSTRALI,DEC2022,236.204
OECDTOT,IMPORTS,CRNGFEED,AUSTRALI,YTD2021,3239.714
OECDTOT,IMPORTS,CRNGFEED,AUSTRALI,YTD2022,3210.228
OECDTOT,IMPORTS,TOTPRODS,AUSTRALI,2020,1682.589
OECDTOT,IMPORTS,TOTPRODS,AUSTRALI,2021,1616.303
OECDTOT,IMPORTS,TOTPRODS,AUSTRALI,4Q2022,557.559
OECDTOT,IMPORTS,TOTPRODS,AUSTRALI,DEC2021,182.504
OECDTOT,IMPORTS,TOTPRODS,AUSTRALI,DEC2022,157.619
OECDTOT,IMPORTS,TOTPRODS,AUSTRALI,YTD2021,1616.303
OECDTOT,IMPORTS,TOTPRODS,AUSTRALI,YTD2022,1951.908
OECDTOT,IMPORTS,CRNGFEED,BAHRAIN,2020,1744.841
OECDTOT,IMPORTS,CRNGFEED,BAHRAIN,2021,1753.358
OECDTOT,IMPORTS,CRNGFEED,BAHRAIN,4Q2022,532.23
OECDTOT,IMPORTS,CRNGFEED,BAHRAIN,DEC2021,194.792
OECDTOT,IMPORTS,CRNGFEED,BAHRAIN,DEC2022,264.141
OECDTOT,IMPORTS,CRNGFEED,BAHRAIN,YTD2021,1753.358
OECDTOT,IMPORTS,CRNGFEED,BAHRAIN,YTD2022,1734.497
OECDTOT,IMPORTS,TOTPRODS,BAHRAIN,2020,1998.985
OECDTOT,IMPORTS,TOTPRODS,BAHRAIN,2021,2002.357
OECDTOT,IMPORTS,TOTPRODS,BAHRAIN,4Q2022,418.863
OECDTOT,IMPORTS,TOTPRODS,BAHRAIN,DEC2021,273.085
OECDTOT,IMPORTS,TOTPRODS,BAHRAIN,DEC2022,92.982
OECDTOT,IMPORTS,TOTPRODS,BAHRAIN,YTD2021,2002.357
OECDTOT,IMPORTS,TOTPRODS,BAHRAIN,YTD2022,2144.792
OECDTOT,IMPORTS,CRNGFEED,BELGIUM,2020,3013.727
OECDTOT,IMPORTS,CRNGFEED,BELGIUM,2021,1966.579
OECDTOT,IMPORTS,CRNGFEED,BELGIUM,4Q2022,1151.942
OECDTOT,IMPORTS,CRNGFEED,BELGIUM,DEC2021,133.357
OECDTOT,IMPORTS,CRNGFEED,BELGIUM,DEC2022,299.488
OECDTOT,IMPORTS,CRNGFEED,BELGIUM,YTD2021,1966.579
OECDTOT,IMPORTS,CRNGFEED,BELGIUM,YTD2022,3321.629
OECDTOT,IMPORTS,TOTPRODS,BELGIUM,2020,30894.755
OECDTOT,IMPORTS,TOTPRODS,BELGIUM,2021,34738.451
OECDTOT,IMPORTS,TOTPRODS,BELGIUM,4Q2022,9664.166
OECDTOT,IMPORTS,TOTPRODS,BELGIUM,DEC2021,2741.654
OECDTOT,IMPORTS,TOTPRODS,BELGIUM,DEC2022,2836.896
OECDTOT,IMPORTS,TOTPRODS,BELGIUM,YTD2021,34738.451
OECDTOT,IMPORTS,TOTPRODS,BELGIUM,YTD2022,39435.404
OECDTOT,IMPORTS,CRNGFEED,BRUNEI,2020,1602.607
OECDTOT,IMPORTS,CRNGFEED,BRUNEI,2021,2528.178
OECDTOT,IMPORTS,CRNGFEED,BRUNEI,4Q2022,382.07
OECDTOT,IMPORTS,CRNGFEED,BRUNEI,DEC2021,184.421
OECDTOT,IMPORTS,CRNGFEED,BRUNEI,DEC2022,158.528
OECDTOT,IMPORTS,CRNGFEED,BRUNEI,YTD2021,2528.178
OECDTOT,IMPORTS,CRNGFEED,BRUNEI,YTD2022,1454.105
OECDTOT,IMPORTS,TOTPRODS,BRUNEI,2020,2385.996
OECDTOT,IMPORTS,TOTPRODS,BRUNEI,2021,1879.385
OECDTOT,IMPORTS,TOTPRODS,BRUNEI,4Q2022,569.233
OECDTOT,IMPORTS,TOTPRODS,BRUNEI,DEC2021,180.814
OECDTOT,IMPORTS,TOTPRODS,BRUNEI,DEC2022,181.444
OECDTOT,IMPORTS,TOTPRODS,BRUNEI,YTD2021,1879.385
OECDTOT,IMPORTS,TOTPRODS,BRUNEI,YTD2022,1647.478
OECDTOT,IMPORTS,CRNGFEED,CANADA,2020,183239.751
OECDTOT,IMPORTS,CRNGFEED,CANADA,2021,191093.859
OECDTOT,IMPORTS,CRNGFEED,CANADA,4Q2022,48223.326
OECDTOT,IMPORTS,CRNGFEED,CANADA,DEC2021,17354.556
OECDTOT,IMPORTS,CRNGFEED,CANADA,DEC2022,15621.994
OECDTOT,IMPORTS,CRNGFEED,CANADA,YTD2021,191093.859
OECDTOT,IMPORTS,CRNGFEED,CANADA,YTD2022,195032.532
OECDTOT,IMPORTS,TOTPRODS,CANADA,2020,24876.09
OECDTOT,IMPORTS,TOTPRODS,CANADA,2021,27923.207
OECDTOT,IMPORTS,TOTPRODS,CANADA,4Q2022,6181.188
OECDTOT,IMPORTS,TOTPRODS,CANADA,DEC2021,2796.068
OECDTOT,IMPORTS,TOTPRODS,CANADA,DEC2022,2474.865
OECDTOT,IMPORTS,TOTPRODS,CANADA,YTD2021,27923.207
OECDTOT,IMPORTS,TOTPRODS,CANADA,YTD2022,25983.597
OECDTOT,IMPORTS,CRNGFEED,CHINA,2020,7.5
OECDTOT,IMPORTS,CRNGFEED,CHINA,2021,4.406
OECDTOT,IMPORTS,CRNGFEED,CHINA,4Q2022,32.136
OECDTOT,IMPORTS,CRNGFEED,CHINA,DEC2021,0.426
OECDTOT,IMPORTS,CRNGFEED,CHINA,DEC2022,3.378
OECDTOT,IMPORTS,CRNGFEED,CHINA,YTD2021,4.406
OECDTOT,IMPORTS,CRNGFEED,CHINA,YTD2022,52.74
OECDTOT,IMPORTS,TOTPRODS,CHINA,2020,6738.001
OECDTOT,IMPORTS,TOTPRODS,CHINA,2021,5263.965
OECDTOT,IMPORTS,TOTPRODS,CHINA,4Q2022,3245.873
OECDTOT,IMPORTS,TOTPRODS,CHINA,DEC2021,164.076
OECDTOT,IMPORTS,TOTPRODS,CHINA,DEC2022,1518.208
OECDTOT,IMPORTS,TOTPRODS,CHINA,YTD2021,5263.965
OECDTOT,IMPORTS,TOTPRODS,CHINA,YTD2022,5901.275
OECDTOT,IMPORTS,CRNGFEED,DENMARK,2020,1341.745
OECDTOT,IMPORTS,CRNGFEED,DENMARK,2021,793.172
OECDTOT,IMPORTS,CRNGFEED,DENMARK,4Q2022,159.201
OECDTOT,IMPORTS,CRNGFEED,DENMARK,DEC2021,123.989
OECDTOT,IMPORTS,CRNGFEED,DENMARK,DEC2022,56.28
OECDTOT,IMPORTS,CRNGFEED,DENMARK,YTD2021,793.172
OECDTOT,IMPORTS,CRNGFEED,DENMARK,YTD2022,671.433
OECDTOT,IMPORTS,TOTPRODS,DENMARK,2020,4054.462
OECDTOT,IMPORTS,TOTPRODS,DENMARK,2021,4148.203
OECDTOT,IMPORTS,TOTPRODS,DENMARK,4Q2022,974.487
OECDTOT,IMPORTS,TOTPRODS,DENMARK,DEC2021,260.688
OECDTOT,IMPORTS,TOTPRODS,DENMARK,DEC2022,448.636
OECDTOT,IMPORTS,TOTPRODS,DENMARK,YTD2021,4148.203
OECDTOT,IMPORTS,TOTPRODS,DENMARK,YTD2022,4477.208
OECDTOT,IMPORTS,CRNGFEED,EGYPT,2020,6383.31
OECDTOT,IMPORTS,CRNGFEED,EGYPT,2021,4993.716
OECDTOT,IMPORTS,CRNGFEED,EGYPT,4Q2022,606.261
OECDTOT,IMPORTS,CRNGFEED,EGYPT,DEC2021,398.276
OECDTOT,IMPORTS,CRNGFEED,EGYPT,DEC2022,207.524
OECDTOT,IMPORTS,CRNGFEED,EGYPT,YTD2021,4993.716
OECDTOT,IMPORTS,CRNGFEED,EGYPT,YTD2022,2701.888
OECDTOT,IMPORTS,TOTPRODS,EGYPT,2020,3435.084
OECDTOT,IMPORTS,TOTPRODS,EGYPT,2021,3753.588
OECDTOT,IMPORTS,TOTPRODS,EGYPT,4Q2022,843.69
OECDTOT,IMPORTS,TOTPRODS,EGYPT,DEC2021,296.786
OECDTOT,IMPORTS,TOTPRODS,EGYPT,DEC2022,213.862
OECDTOT,IMPORTS,TOTPRODS,EGYPT,YTD2021,3753.588
OECDTOT,IMPORTS,TOTPRODS,EGYPT,YTD2022,3503.279
OECDTOT,IMPORTS,CRNGFEED,FRANCE,2020,774.705
OECDTOT,IMPORTS,CRNGFEED,FRANCE,2021,992.082
OECDTOT,IMPORTS,CRNGFEED,FRANCE,4Q2022,139.667
OECDTOT,IMPORTS,CRNGFEED,FRANCE,DEC2021,105.073
OECDTOT,IMPORTS,CRNGFEED,FRANCE,DEC2022,81.338
OECDTOT,IMPORTS,CRNGFEED,FRANCE,YTD2021,992.082
OECDTOT,IMPORTS,CRNGFEED,FRANCE,YTD2022,900.786
OECDTOT,IMPORTS,TOTPRODS,FRANCE,2020,7228.886
OECDTOT,IMPORTS,TOTPRODS,FRANCE,2021,7908.049
OECDTOT,IMPORTS,TOTPRODS,FRANCE,4Q2022,2554.49
OECDTOT,IMPORTS,TOTPRODS,FRANCE,DEC2021,737.707
OECDTOT,IMPORTS,TOTPRODS,FRANCE,DEC2022,1136.3
OECDTOT,IMPORTS,TOTPRODS,FRANCE,YTD2021,7908.049
OECDTOT,IMPORTS,TOTPRODS,FRANCE,YTD2022,9633.149
OECDTOT,IMPORTS,CRNGFEED,GERMANY,2020,845.05
OECDTOT,IMPORTS,CRNGFEED,GERMANY,2021,789.29
OECDTOT,IMPORTS,CRNGFEED,GERMANY,4Q2022,226.033
OECDTOT,IMPORTS,CRNGFEED,GERMANY,DEC2021,57.122
OECDTOT,IMPORTS,CRNGFEED,GERMANY,DEC2022,43.086
OECDTOT,IMPORTS,CRNGFEED,GERMANY,YTD2021,789.29
OECDTOT,IMPORTS,CRNGFEED,GERMANY,YTD2022,764.324
OECDTOT,IMPORTS,TOTPRODS,GERMANY,2020,19949.743
OECDTOT,IMPORTS,TOTPRODS,GERMANY,2021,23883.052
OECDTOT,IMPORTS,TOTPRODS,GERMANY,4Q2022,8136.229
OECDTOT,IMPORTS,TOTPRODS,GERMANY,DEC2021,2288.219
OECDTOT,IMPORTS,TOTPRODS,GERMANY,DEC2022,2453.289
OECDTOT,IMPORTS,TOTPRODS,GERMANY,YTD2021,23883.052
OECDTOT,IMPORTS,TOTPRODS,GERMANY,YTD2022,31832.728
OECDTOT,IMPORTS,CRNGFEED,INDONESIA,2020,727.587
OECDTOT,IMPORTS,CRNGFEED,INDONESIA,2021,1045.364
OECDTOT,IMPORTS,CRNGFEED,INDONESIA,4Q2022,212.824
OECDTOT,IMPORTS,CRNGFEED,INDONESIA,DEC2021,22.308
OECDTOT,IMPORTS,CRNGFEED,INDONESIA,DEC2022,83.127
OECDTOT,IMPORTS,CRNGFEED,INDONESIA,YTD2021,1045.364
OECDTOT,IMPORTS,CRNGFEED,INDONESIA,YTD2022,712.903
OECDTOT,IMPORTS,TOTPRODS,INDONESIA,2020,1633.184
OECDTOT,IMPORTS,TOTPRODS,INDONESIA,2021,538.387
OECDTOT,IMPORTS,TOTPRODS,INDONESIA,4Q2022,158.928
OECDTOT,IMPORTS,TOTPRODS,INDONESIA,DEC2021,32.183
OECDTOT,IMPORTS,TOTPRODS,INDONESIA,DEC2022,38.787
OECDTOT,IMPORTS,TOTPRODS,INDONESIA,YTD2021,538.387
OECDTOT,IMPORTS,TOTPRODS,INDONESIA,YTD2022,610.704
OECDTOT,IMPORTS,CRNGFEED,IRELAND,2021,352.001
OECDTOT,IMPORTS,CRNGFEED,IRELAND,4Q2022,79.0
OECDTOT,IMPORTS,CRNGFEED,IRELAND,DEC2021,83.0
OECDTOT,IMPORTS,CRNGFEED,IRELAND,DEC2022,50.0
OECDTOT,IMPORTS,CRNGFEED,IRELAND,YTD2021,352.001
OECDTOT,IMPORTS,CRNGFEED,IRELAND,YTD2022,326.0
OECDTOT,IMPORTS,TOTPRODS,IRELAND,2020,1249.01
OECDTOT,IMPORTS,TOTPRODS,IRELAND,2021,1119.704
OECDTOT,IMPORTS,TOTPRODS,IRELAND,4Q2022,303.714
OECDTOT,IMPORTS,TOTPRODS,IRELAND,DEC2021,72.398
OECDTOT,IMPORTS,TOTPRODS,IRELAND,DEC2022,55.034
OECDTOT,IMPORTS,TOTPRODS,IRELAND,YTD2021,1119.704
OECDTOT,IMPORTS,TOTPRODS,IRELAND,YTD2022,929.573
OECDTOT,IMPORTS,CRNGFEED,ITALY,2020,1561.285
OECDTOT,IMPORTS,CRNGFEED,ITALY,2021,1517.8
OECDTOT,IMPORTS,CRNGFEED,ITALY,4Q2022,460.237
OECDTOT,IMPORTS,CRNGFEED,ITALY,DEC2021,118.294
OECDTOT,IMPORTS,CRNGFEED,ITALY,DEC2022,180.263
OECDTOT,IMPORTS,CRNGFEED,ITALY,YTD2021,1517.8
OECDTOT,IMPORTS,CRNGFEED,ITALY,YTD2022,1819.473
OECDTOT,IMPORTS,TOTPRODS,ITALY,2020,10584.608
OECDTOT,IMPORTS,TOTPRODS,ITALY,2021,12520.035
OECDTOT,IMPORTS,TOTPRODS,ITALY,4Q2022,3269.58
OECDTOT,IMPORTS,TOTPRODS,ITALY,DEC2021,927.653
OECDTOT,IMPORTS,TOTPRODS,ITALY,DEC2022,865.206
OECDTOT,IMPORTS,TOTPRODS,ITALY,YTD2021,12520.035
OECDTOT,IMPORTS,TOTPRODS,ITALY,YTD2022,13473.303
OECDTOT,IMPORTS,CRNGFEED,MALAYSIA,2020,5346.144
OECDTOT,IMPORTS,CRNGFEED,MALAYSIA,2021,5313.246
OECDTOT,IMPORTS,CRNGFEED,MALAYSIA,4Q2022,1435.847
OECDTOT,IMPORTS,CRNGFEED,MALAYSIA,DEC2021,428.83
OECDTOT,IMPORTS,CRNGFEED,MALAYSIA,DEC2022,407.044
OECDTOT,IMPORTS,CRNGFEED,MALAYSIA,YTD2021,5313.246
OECDTOT,IMPORTS,CRNGFEED,MALAYSIA,YTD2022,4481.497
OECDTOT,IMPORTS,TOTPRODS,MALAYSIA,2020,5918.582
OECDTOT,IMPORTS,TOTPRODS,MALAYSIA,2021,9443.827
OECDTOT,IMPORTS,TOTPRODS,MALAYSIA,4Q2022,2447.376
OECDTOT,IMPORTS,TOTPRODS,MALAYSIA,DEC2021,888.211
OECDTOT,IMPORTS,TOTPRODS,MALAYSIA,DEC2022,987.535
OECDTOT,IMPORTS,TOTPRODS,MALAYSIA,YTD2021,9443.827
OECDTOT,IMPORTS,TOTPRODS,MALAYSIA,YTD2022,8300.449
OECDTOT,IMPORTS,CRNGFEED,MEXICO,2020,49666.52
OECDTOT,IMPORTS,CRNGFEED,MEXICO,2021,46433.772
OECDTOT,IMPORTS,CRNGFEED,MEXICO,4Q2022,12100.403
OECDTOT,IMPORTS,CRNGFEED,MEXICO,DEC2021,3405.728
OECDTOT,IMPORTS,CRNGFEED,MEXICO,DEC2022,4053.366
OECDTOT,IMPORTS,CRNGFEED,MEXICO,YTD2021,46433.772
OECDTOT,IMPORTS,CRNGFEED,MEXICO,YTD2022,47562.729
OECDTOT,IMPORTS,TOTPRODS,MEXICO,2020,3381.33
OECDTOT,IMPORTS,TOTPRODS,MEXICO,2021,4787.502
OECDTOT,IMPORTS,TOTPRODS,MEXICO,4Q2022,1198.271
OECDTOT,IMPORTS,TOTPRODS,MEXICO,DEC2021,463.014
OECDTOT,IMPORTS,TOTPRODS,MEXICO,DEC2022,423.234
OECDTOT,IMPORTS,TOTPRODS,MEXICO,YTD2021,4787.502
OECDTOT,IMPORTS,TOTPRODS,MEXICO,YTD2022,5341.25
OECDTOT,IMPORTS,CRNGFEED,NETHLAND,2020,2480.731
OECDTOT,IMPORTS,CRNGFEED,NETHLAND,2021,4150.954
OECDTOT,IMPORTS,CRNGFEED,NETHLAND,4Q2022,1024.839
OECDTOT,IMPORTS,CRNGFEED,NETHLAND,DEC2021,308.056
OECDTOT,IMPORTS,CRNGFEED,NETHLAND,DEC2022,241.59
OECDTOT,IMPORTS,CRNGFEED,NETHLAND,YTD2021,4150.954
OECDTOT,IMPORTS,CRNGFEED,NETHLAND,YTD2022,3757.097
OECDTOT,IMPORTS,TOTPRODS,NETHLAND,2020,46521.979
OECDTOT,IMPORTS,TOTPRODS,NETHLAND,2021,52802.268
OECDTOT,IMPORTS,TOTPRODS,NETHLAND,4Q2022,14087.993
OECDTOT,IMPORTS,TOTPRODS,NETHLAND,DEC2021,4022.044
OECDTOT,IMPORTS,TOTPRODS,NETHLAND,DEC2022,4785.465
OECDTOT,IMPORTS,TOTPRODS,NETHLAND,YTD2021,52802.268
OECDTOT,IMPORTS,TOTPRODS,NETHLAND,YTD2022,53663.012
OECDTOT,IMPORTS,CRNGFEED,NONSPEC,2020,13810.38
OECDTOT,IMPORTS,CRNGFEED,NONSPEC,2021,14776.099
OECDTOT,IMPORTS,CRNGFEED,NONSPEC,4Q2022,2408.768
OECDTOT,IMPORTS,CRNGFEED,NONSPEC,DEC2021,314.783
OECDTOT,IMPORTS,CRNGFEED,NONSPEC,DEC2022,379.755
OECDTOT,IMPORTS,CRNGFEED,NONSPEC,YTD2021,14776.099
OECDTOT,IMPORTS,CRNGFEED,NONSPEC,YTD2022,14493.571
OECDTOT,IMPORTS,TOTPRODS,NONSPEC,2020,14819.818
OECDTOT,IMPORTS,TOTPRODS,NONSPEC,2021,15431.242
OECDTOT,IMPORTS,TOTPRODS,NONSPEC,4Q2022,3739.179
OECDTOT,IMPORTS,TOTPRODS,NONSPEC,DEC2021,2607.248
OECDTOT,IMPORTS,TOTPRODS,NONSPEC,DEC2022,1250.926
OECDTOT,IMPORTS,TOTPRODS,NONSPEC,YTD2021,15431.242
OECDTOT,IMPORTS,TOTPRODS,NONSPEC,YTD2022,14025.954
OECDTOT,IMPORTS,CRNGFEED,NORWAY,2020,59463.26
OECDTOT,IMPORTS,CRNGFEED,NORWAY,2021,65716.552
OECDTOT,IMPORTS,CRNGFEED,NORWAY,4Q2022,18938.056
OECDTOT,IMPORTS,CRNGFEED,NORWAY,DEC2021,5808.561
OECDTOT,IMPORTS,CRNGFEED,NORWAY,DEC2022,6883.602
OECDTOT,IMPORTS,CRNGFEED,NORWAY,YTD2021,65716.552
OECDTOT,IMPORTS,CRNGFEED,NORWAY,YTD2022,73109.966
OECDTOT,IMPORTS,TOTPRODS,NORWAY,2020,10560.57
OECDTOT,IMPORTS,TOTPRODS,NORWAY,2021,11196.652
OECDTOT,IMPORTS,TOTPRODS,NORWAY,4Q2022,2335.493
OECDTOT,IMPORTS,TOTPRODS,NORWAY,DEC2021,582.959
OECDTOT,IMPORTS,TOTPRODS,NORWAY,DEC2022,923.996
OECDTOT,IMPORTS,TOTPRODS,NORWAY,YTD2021,11196.652
OECDTOT,IMPORTS,TOTPRODS,NORWAY,YTD2022,7763.07
OECDTOT,IMPORTS,CRNGFEED,OTHERAFRIC,2020,9221.918
OECDTOT,IMPORTS,CRNGFEED,OTHERAFRIC,2021,10467.093
OECDTOT,IMPORTS,CRNGFEED,OTHERAFRIC,4Q2022,2867.076
OECDTOT,IMPORTS,CRNGFEED,OTHERAFRIC,DEC2021,1036.424
OECDTOT,IMPORTS,CRNGFEED,OTHERAFRIC,DEC2022,1029.483
OECDTOT,IMPORTS,CRNGFEED,OTHERAFRIC,YTD2021,10467.093
OECDTOT,IMPORTS,CRNGFEED,OTHERAFRIC,YTD2022,10437.987
OECDTOT,IMPORTS,TOTPRODS,OTHERAFRIC,2020,939.493
OECDTOT,IMPORTS,TOTPRODS,OTHERAFRIC,2021,1018.998
OECDTOT,IMPORTS,TOTPRODS,OTHERAFRIC,4Q2022,392.708
OECDTOT,IMPORTS,TOTPRODS,OTHERAFRIC,DEC2021,114.508
OECDTOT,IMPORTS,TOTPRODS,OTHERAFRIC,DEC2022,124.52
OECDTOT,IMPORTS,TOTPRODS,OTHERAFRIC,YTD2021,1018.998
OECDTOT,IMPORTS,TOTPRODS,OTHERAFRIC,YTD2022,984.902
OECDTOT,IMPORTS,CRNGFEED,OTHERASIA,2020,1865.385
OECDTOT,IMPORTS,CRNGFEED,OTHERASIA,2021,1658.909
OECDTOT,IMPORTS,CRNGFEED,OTHERASIA,4Q2022,610.003
OECDTOT,IMPORTS,CRNGFEED,OTHERASIA,DEC2021,102.054
OECDTOT,IMPORTS,CRNGFEED,OTHERASIA,DEC2022,206.94
OECDTOT,IMPORTS,CRNGFEED,OTHERASIA,YTD2021,1658.909
OECDTOT,IMPORTS,CRNGFEED,OTHERASIA,YTD2022,1631.928
OECDTOT,IMPORTS,TOTPRODS,OTHERASIA,2020,18109.774
OECDTOT,IMPORTS,TOTPRODS,OTHERASIA,2021,22554.353
OECDTOT,IMPORTS,TOTPRODS,OTHERASIA,4Q2022,6099.339
OECDTOT,IMPORTS,TOTPRODS,OTHERASIA,DEC2021,2172.007
OECDTOT,IMPORTS,TOTPRODS,OTHERASIA,DEC2022,2166.044
OECDTOT,IMPORTS,TOTPRODS,OTHERASIA,YTD2021,22554.353
OECDTOT,IMPORTS,TOTPRODS,OTHERASIA,YTD2022,23859.234
OECDTOT,IMPORTS,CRNGFEED,OTHEREUROP,2020,1414.953
OECDTOT,IMPORTS,CRNGFEED,OTHEREUROP,2021,1197.784
OECDTOT,IMPORTS,CRNGFEED,OTHEREUROP,4Q2022,276.425
OECDTOT,IMPORTS,CRNGFEED,OTHEREUROP,DEC2021,100.618
OECDTOT,IMPORTS,CRNGFEED,OTHEREUROP,DEC2022,66.346
OECDTOT,IMPORTS,CRNGFEED,OTHEREUROP,YTD2021,1197.784
